aDate;aDateEpochUnix;bTweetText;bTweetTextLang;cFromWhom;cToWhom;dataTweetId;dataPermalinkPath;dataUserId;dataName;dataScreenName;eProfileTweetActionReply;eProfileTweetActionRetweet;eProfileTweetActionFavorite;fSearchedWithThisKeyword
11 Mar 2014;1394556603;@Marinette_GdS repos et avec la pollution ce sera pire! Courage.;fr; ⭐️ ⭐️Nadia Jas ;@Nadiarunsparis;443428649350733824;https://twitter.com/Nadiarunsparis/status/443428649350733824;1625321904;⭐️⭐️ Nadia Jas;Nadiarunsparis;;;;pollution OR pollutions
11 Mar 2014;1394556576;[20 Min FR] Comment se protéger contre la pollution aux particules fines?: SANTE - Le docteur Pierric... http://bit.ly/1i9lkfN  #Newsekt;fr;Newsekt ;@Newsekt;443428538104827904;https://twitter.com/Newsekt/status/443428538104827904;2162896657;Newsekt;Newsekt;;;;pollution OR pollutions
11 Mar 2014;1394556571;Comment se protéger contre la pollution aux particules fines? http://20min.fr/a/1320358  via @20minutesplanet;fr;Rootkeys ;@rootkeys79;443428515099078656;https://twitter.com/rootkeys79/status/443428515099078656;66185453;Rootkeys;rootkeys79;;;;pollution OR pollutions
11 Mar 2014;1394556568;Comment se protéger contre la pollution aux particules fines. http://www.20minutes.fr/societe/1320358-comment-se-proteger-contre-la-pollution-aux-particules-fines …;fr;Delavoye ;@jdelavoye;443428505997414400;https://twitter.com/jdelavoye/status/443428505997414400;359987650;Delavoye;jdelavoye;;;;pollution OR pollutions
11 Mar 2014;1394556458;Pollution: alerte maintenue dans le bassin lyonnais et le nord de l'Isère http://bit.ly/1lvnOp4  #Science #Technologie;fr;Nemo ;@LeNautilus;443428043189936128;https://twitter.com/LeNautilus/status/443428043189936128;153848652;Nemo;LeNautilus;;;;pollution OR pollutions
11 Mar 2014;1394556457;Airparif nous dit que l'indice de pollution aujourd'hui est de 9/10 !!! Au coucher de soleil, on voit bien la couche ;fr;Emmanuel Montecer ;@emontecer;443428038496485376;https://twitter.com/emontecer/status/443428038496485376;14396543;Emmanuel Montecer;emontecer;;;;pollution OR pollutions
11 Mar 2014;1394556371;Retrouvez l’avancement du plan d’urgence pour la #QualitéAir ici >> http://bit.ly/1g5nyI6  #pollution;fr;Écologique Solidaire  ☀️Verified account ;@Min_Ecologie;443427676972679168;https://twitter.com/Min_Ecologie/status/443427676972679168;368980703;Écologique Solidaire ☀️;Min_Ecologie;3;6;1;pollution OR pollutions
11 Mar 2014;1394556325;EURE-ET-LOIR – Alerte à la pollution atmosphérique http://wp.me/p4bESU-3Mx ;fr;Photojournaliste ;@Fiximages;443427484818616320;https://twitter.com/Fiximages/status/443427484818616320;460266533;Photojournaliste;Fiximages;;;;pollution OR pollutions
11 Mar 2014;1394556296;Rhône | Pollution : vitesse réduite sur les routes et contrôles radar http://www.leprogres.fr/rhone/2014/03/11/pollution-vitesse-reduite-sur-les-routes-et-controles-radar …;fr;Le ProgrèsVerified account ;@Le_Progres;443427364773441536;https://twitter.com/Le_Progres/status/443427364773441536;51409170;Le Progrès;Le_Progres;;2;;pollution OR pollutions
11 Mar 2014;1394556283;Dans le département de la Vienne, la pollution aux particules  devrait se maintenir pour la journée de demain et... http://fb.me/WN3l8OKL ;fr;Laurent Favreuille ;@LFavreuille;443427308343685122;https://twitter.com/LFavreuille/status/443427308343685122;275533783;Laurent Favreuille;LFavreuille;;;;pollution OR pollutions
11 Mar 2014;1394556271;Les conseils du Dr G. Dixaut pour nos enfants avec la pollution de l'air - http://bit.ly/1nGi39o  via @LeNouvelObs;fr;Asthme & Allergies ;@AsthmeAllergies;443427258402111488;https://twitter.com/AsthmeAllergies/status/443427258402111488;250546588;Asthme & Allergies;AsthmeAllergies;;;;pollution OR pollutions
11 Mar 2014;1394556253;On voit meme plus Godzilla RT @ariane_k:  d'hab on voit  tour Eiffel et  Montparnasse, ça donne ça avec la pollution. ;fr;Meriadeck ;@Meriadeck;443427182719672320;https://twitter.com/Meriadeck/status/443427182719672320;34926769;Meriadeck;Meriadeck;2;8;2;pollution OR pollutions
11 Mar 2014;1394556238;Normalement je vois la Défense. #Paris #pollution ;fr;MiKL  🏳️‍🌈 ;@mikemg93;443427119805513728;https://twitter.com/mikemg93/status/443427119805513728;560224244;MiKL 🏳️‍🌈;mikemg93;;;;pollution OR pollutions
11 Mar 2014;1394556200;Pollution atmosphérique : la plainte pour mise en danger de la vie d'autrui pourra-t-elle aboutir ? aenv.fr?NW21019;fr;Myriam Bracmort ;@kissbirdy;443426959704727552;https://twitter.com/kissbirdy/status/443426959704727552;1683021745;Myriam Bracmort;kissbirdy;;;;pollution OR pollutions
11 Mar 2014;1394556193;Pollution aux particules : plusieurs régions Françaises touchées (via @Ministere_DD) http://www.developpement-durable.gouv.fr/Pollution-aux-particules-plusieurs.html#.Ux89G9MrwmM.twitter …;fr;M 13 ;@nouvelleporte;443426929194983424;https://twitter.com/nouvelleporte/status/443426929194983424;397303873;M 13;nouvelleporte;;;;pollution OR pollutions
11 Mar 2014;1394556179;Pollution: NKM accuse Bertrand Delanoë http://lnkd.in/dAwywVg ;fr;Michel Urvoy ;@MichelUrvoy;443426873604046848;https://twitter.com/MichelUrvoy/status/443426873604046848;975766183;Michel Urvoy;MichelUrvoy;;;;pollution OR pollutions
11 Mar 2014;1394556155;Comment se protéger contre la pollution aux particules fines?: SANTE - Le docteur Pierrick Hordé, allergologue... http://bit.ly/NX081t ;fr;Actus Ecos ;@EcoActu;443426769945649152;https://twitter.com/EcoActu/status/443426769945649152;2149594872;Actus Ecos;EcoActu;;;;pollution OR pollutions
