aDate;aDateEpochUnix;bTweetText;bTweetTextLang;cFromWhom;cToWhom;dataTweetId;dataPermalinkPath;dataUserId;dataName;dataScreenName;eProfileTweetActionReply;eProfileTweetActionRetweet;eProfileTweetActionFavorite;fSearchedWithThisKeyword
12 Sep 2015;1442088982;Aimes-tu le monde dans lequel tu vis? — dans l'hypocrisie,l'homophobie,la pollution et plein d'autres joie du meme … http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7P6CCSJ72M22SLJR5RCD43F55JRBZZCZKJE5HMQRB2KG6PUGKEA4YFKEQPY43OA7PQPXYKVBJAWQDVHFCJB5OTWI7UAOEDO4HRT2SPJWT2266ZQHRJ3LMH7BEEISIAKELC73PG75EP73LU3YKYYDZY2SG4A5WFRRPR6BB3L5OOYN6A==== …;fr;Le Panda Noël ;@loly26460;642793898830622720;https://twitter.com/loly26460/status/642793898830622720;3331595279;Le Panda Noël;loly26460;;;;pollution OR pollutions
12 Sep 2015;1442088909;Pollution forte (52) à 19h. Elevé pour #Marseille. Mauvaise idée d'aller courir http://buff.ly/1imfHPK  #airpollution;fr;[ 🤖] Plume Marseille ;@PlumeAMarseille;642793592315060224;https://twitter.com/PlumeAMarseille/status/642793592315060224;3067512083;[🤖] Plume Marseille;PlumeAMarseille;;;;pollution OR pollutions
12 Sep 2015;1442088883;Pollution dans le métro et RER : inquiétude et risque sanitaire pour les employés exposés http://sco.lt/7vss0P ;fr;Association APEQUA ;@APEQUA;642793483787468801;https://twitter.com/APEQUA/status/642793483787468801;278945080;Association APEQUA;APEQUA;;;;pollution OR pollutions
12 Sep 2015;1442087670;La lutte contre les pollutions marines, un thème majeur de http://www.saferseas-brest.org  et du Plan d'Action Atlantique;fr;EU Atlantic Strategy ;@EUAtlantic;642788395815698432;https://twitter.com/EUAtlantic/status/642788395815698432;2811296941;EU Atlantic Strategy;EUAtlantic;;2;;pollution OR pollutions
12 Sep 2015;1442087491;La lutte contre les pollutions marines, thème majeur en Europe Atlantique  ;fr;EU Atlantic Strategy ;@EUAtlantic;642787645895143424;https://twitter.com/EUAtlantic/status/642787645895143424;2811296941;EU Atlantic Strategy;EUAtlantic;;2;1;pollution OR pollutions
12 Sep 2015;1442086087;La sélection alternative de la semaine #47 - Blog Le Monde (Blog): La sélection alternative ... http://bit.ly/1OlQGAp  #ocean #pollution;fr;Mer Méditerranée ;@medseapollution;642781755045343232;https://twitter.com/medseapollution/status/642781755045343232;226761423;Mer Méditerranée;medseapollution;;;;pollution OR pollutions
12 Sep 2015;1442085473;Carole elle me dit qu'elle a une histoire elle me parle de pollution et de population je comprends pas MDRRRRRRR;fr;Palpal ;@LttaC;642779182188089345;https://twitter.com/LttaC/status/642779182188089345;1316197147;Palpal;LttaC;1;1;;pollution OR pollutions
12 Sep 2015;1442085468;@eclgovernewz @LibreActu De Rugy prompt à faire des leçons a dit Oui pour bombarder en Libye. Et la pollution?;fr;myrtille75 Matricule 413/2679 ;@myrtille751;642779159689850880;https://twitter.com/myrtille751/status/642779159689850880;2416058143;myrtille75  Matricule 413/2679;myrtille751;;;;pollution OR pollutions
12 Sep 2015;1442085355;il a raison !!! Vous préconisez de ne rien faire pour que cessent les migrations ? (crise éco, guerres, pollutions)  ;fr;Angry_Bisounours ;@lapin47;642778683623755776;https://twitter.com/lapin47/status/642778683623755776;108434962;Angry_Bisounours;lapin47;;;;pollution OR pollutions
12 Sep 2015;1442085310;Pollution forte (55) à 18h. Elevé pour #Marseille. Activités physiques à éviter si sensible http://buff.ly/1EUmI4D  #airpollution;fr;[ 🤖] Plume Marseille ;@PlumeAMarseille;642778494661996544;https://twitter.com/PlumeAMarseille/status/642778494661996544;3067512083;[🤖] Plume Marseille;PlumeAMarseille;;1;;pollution OR pollutions
12 Sep 2015;1442084817;Pollution dans le métro : gare à la santé des agents #RATP @respireasso @Anses_fr http://po.st/eNKtHN  @LesEchos;fr;Marion Degeorges ;@Geooorges;642776430930227200;https://twitter.com/Geooorges/status/642776430930227200;328155219;Marion Degeorges;Geooorges;;1;;pollution OR pollutions
12 Sep 2015;1442082969;@M_Orphelin @OIL_MEN @fondationhulot Pollution, conférence climat à quoi sert monsieur Hulothttps://www.youtube.com/watch?v=73Fh59F4nS4 …;fr;RedFrog ;@_RedFrog;642768678371495936;https://twitter.com/_RedFrog/status/642768678371495936;45365156;RedFrog;_RedFrog;;1;1;pollution OR pollutions
12 Sep 2015;1442082904;Victimes de braconnage ou de pollution, les tortues sont les témoins de l’état de nos océans http://fb.me/7w8b3QSpl ;fr;infosreg ;@infosreg;642768403279687680;https://twitter.com/infosreg/status/642768403279687680;1239366186;infosreg;infosreg;;;;pollution OR pollutions
12 Sep 2015;1442082127;Les Allemands reviennent au charbon dans leurs centrales thermiques et nous enfument avec leur baratin sur la pollution énergétique;fr;Ultima Ratio ;@PorthosMD;642765144443981825;https://twitter.com/PorthosMD/status/642765144443981825;578257014;Ultima Ratio;PorthosMD;;3;1;pollution OR pollutions
12 Sep 2015;1442081710;Pollution forte (58) à 17h. Elevé pour #Marseille. Mauvaise idée d'aller courir http://buff.ly/1QvQoWH  #airpollution;fr;[ 🤖] Plume Marseille ;@PlumeAMarseille;642763395419238400;https://twitter.com/PlumeAMarseille/status/642763395419238400;3067512083;[🤖] Plume Marseille;PlumeAMarseille;;;;pollution OR pollutions
12 Sep 2015;1442081618;@lemondefr @InseeFr notre fameux Pollution intérieur brut de consommation : POIBC;fr;Cyrille Rollier ;@Cy_R086;642763011413929984;https://twitter.com/Cy_R086/status/642763011413929984;612632528;Cyrille  Rollier;Cy_R086;1;;1;pollution OR pollutions
12 Sep 2015;1442081270;Mais d’où vient donc la pollution périodique de l’eau, dans la vallée des Moulins? http://www.ladepeche.fr/article/2015/09/11/2175005-pollution-du-guiraldol-les-pouvoirs-publics-mobilises.html … @Prefet12 @BCavalerie;fr;Sébastien Rigal ;@sechicot;642761550961348608;https://twitter.com/sechicot/status/642761550961348608;1897060160;Sébastien Rigal;sechicot;;;;pollution OR pollutions
12 Sep 2015;1442080778;Ces expatriés japonais ramassent les déchets des Parisiens | @scoopit http://sco.lt/55l2qP  #Déchets #Pollution #Ecologie #Paris;fr;Bourdoncle ;@Bourdonclejm;642759489058381824;https://twitter.com/Bourdonclejm/status/642759489058381824;449947267;Bourdoncle;Bourdonclejm;;;;pollution OR pollutions
12 Sep 2015;1442079965;101,3 milliards d'euros par an: le coût de la pollution de l'air http://dlvr.it/C7cLfY ;fr;LebonExpertcomptable ;@lebonexpert;642756077789007874;https://twitter.com/lebonexpert/status/642756077789007874;1604042694;LebonExpertcomptable;lebonexpert;;;;pollution OR pollutions
